name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Perth,1/28/2023,29.5,16.5,22.8,29.1,16.5,22.7,11.8,50.6,0,0,0,,0,0,45.4,25.1,146.9,1009.8,1.3,14.6,317.4,27.4,10,10,2023-01-28T05:37:27,2023-01-28T19:21:00,0.25,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/29/2023,35.3,18.2,27.3,33.9,18.2,26.9,11.6,39.4,0,0,0,,0,0,50.8,17.1,111.8,1008.9,54.4,14.8,333.2,28.8,10,10,2023-01-29T05:38:24,2023-01-29T19:20:26,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/30/2023,35.8,23.1,29.5,35.2,23.1,29,13,38.3,0,0,0,,0,0,42.1,24.7,151.9,1008.5,24.7,14.2,340.5,29.3,10,10,2023-01-30T05:39:20,2023-01-30T19:19:50,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,1/31/2023,32.3,22.7,27.8,32.5,22.7,27.7,14.5,45.3,0,0,0,,0,0,48.2,22.5,135.4,1009.5,38,14.2,283.7,24.5,9,10,2023-01-31T05:40:16,2023-01-31T19:19:13,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,2/1/2023,32,18.6,24.9,30.9,18.6,24.6,11.6,45.4,0,0,0,,0,0,46.8,24.4,113.6,1013.1,3.1,14.2,318.4,27.5,10,10,2023-02-01T05:41:13,2023-02-01T19:18:34,0.35,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,YPJT,94612099999,94602099999,YPEA,94614099999,94608099999"
Perth,2/2/2023,33.8,16,25.2,31.4,16,24.4,7.6,36.7,0,0,0,,0,0,51.5,23.1,101.6,1013.5,0,14.2,327.9,28.2,10,10,2023-02-02T05:42:09,2023-02-02T19:17:54,0.38,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,2/3/2023,34.9,18,26.7,32.8,18,25.9,9.9,39.4,0,0,0,,0,0,57.6,27.7,81.8,1010.7,33.8,14.2,328.7,28.3,10,10,2023-02-03T05:43:05,2023-02-03T19:17:12,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,YPPH,95610099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,2/4/2023,37.8,22.4,29.9,35.3,22.4,28.8,7.7,26,0,0,0,,0,0,61.9,24.2,87,1006.5,29.3,14.2,241,20.7,10,10,2023-02-04T05:44:00,2023-02-04T19:16:29,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,YPPH,95610099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,2/5/2023,30.8,21.7,26.6,31.4,21.7,26.9,16.3,56.8,0,0,0,,0,0,38.9,13.9,299.5,1005.6,10.5,13.7,286,24.8,10,10,2023-02-05T05:44:56,2023-02-05T19:15:44,0.48,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,2/6/2023,26,20.5,22.8,26,20.5,22.8,17.2,71.4,0,0,0,,0,0,31,20.2,226,1008.8,31.6,11.4,294.8,25.2,10,10,2023-02-06T05:45:51,2023-02-06T19:14:58,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,YPPH,95610099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,2/7/2023,26.8,17.4,22.5,27.3,17.4,22.5,16.4,70.2,0,0,0,,0,0,31.3,23.9,197.2,1010.7,8.4,13.1,293.1,25.3,10,10,2023-02-07T05:46:46,2023-02-07T19:14:11,0.55,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,2/8/2023,29,17.7,23.5,29.2,17.7,23.5,15.3,61.3,0,0,0,,0,0,31.3,20.4,189.8,1011.3,0.4,14.8,327.8,28.4,10,10,2023-02-08T05:47:41,2023-02-08T19:13:22,0.58,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/9/2023,30.1,18.5,23.8,30.1,18.5,23.9,15.3,60.5,0,0,0,,0,0,36.7,20.3,184.3,1010.3,1.8,14.9,312.8,27,10,10,2023-02-09T05:48:35,2023-02-09T19:12:32,0.62,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,2/10/2023,27.9,17.1,22.7,27.6,17.1,22.8,14.7,62.4,0,0,0,,0,0,44.3,28.3,193.5,1008.7,1.3,15.4,321.4,27.7,10,10,2023-02-10T05:49:29,2023-02-10T19:11:41,0.65,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/11/2023,27,15.5,21.2,26.7,15.5,21.2,12,57.4,0,0,0,,0,0,41.4,29.4,185.4,1012.9,0.9,14.6,317.2,27.3,10,10,2023-02-11T05:50:23,2023-02-11T19:10:48,0.69,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,94614099999,94608099999"
Perth,2/12/2023,31,16.9,23.5,29.8,16.9,23.3,12.4,51.6,0,0,0,,0,0,43.2,23.5,147.7,1013,0,14.6,322.3,27.6,10,10,2023-02-12T05:51:16,2023-02-12T19:09:55,0.72,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/13/2023,33.5,18.7,25.9,32.9,18.7,25.6,12.3,44.2,0,0,0,,0,0,45.4,20.7,133.5,1010.5,0.4,14.8,318.3,27.4,10,10,2023-02-13T05:52:09,2023-02-13T19:09:00,0.75,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/14/2023,25,19.5,22.2,25,19.5,22.2,14.9,64.2,0,0,0,,0,0,38.9,24.4,212.8,1007.5,24.2,14.6,326.3,28.1,10,10,2023-02-14T05:53:02,2023-02-14T19:08:04,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/15/2023,25.9,16.5,21.3,25.9,16.5,21.3,14.5,66.5,0,0,0,,0,0,26.3,19.6,190,1010.1,53.7,14.5,224,19.2,9,10,2023-02-15T05:53:54,2023-02-15T19:07:06,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/16/2023,25.6,13.7,20.4,25.6,13.7,20.4,12.6,62.3,0,0,0,,0,0,29.2,21.6,203.5,1013.5,1.9,14.8,314.9,27.2,10,10,2023-02-16T05:54:46,2023-02-16T19:06:08,0.86,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/17/2023,28,15.6,21.9,27.9,15.6,21.9,14.6,64.9,0,0,0,,0,0,42.1,23.5,191.4,1015.2,0.9,15,318.7,27.5,10,10,2023-02-17T05:55:38,2023-02-17T19:05:09,0.89,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,94614099999,94608099999"
Perth,2/18/2023,33.9,18.8,25.2,33.2,18.8,25.1,14.4,53.1,0,0,0,,0,0,52.9,25.9,164.7,1012.9,0,14.6,309.3,26.9,10,10,2023-02-18T05:56:29,2023-02-18T19:04:09,0.93,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/19/2023,32,20.8,26.4,32.3,20.8,26.5,14.9,50.1,0,0,0,,0,0,44.3,23,184.7,1010.1,21.6,14.8,307.1,26.6,10,10,2023-02-19T05:57:20,2023-02-19T19:03:07,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/20/2023,35.3,19.8,27.8,35.5,19.8,27.9,15.1,47.6,0,0,0,,0,0,42.1,18.1,117.4,1007.7,9.7,15,296.9,25.5,9,10,2023-02-20T05:58:11,2023-02-20T19:02:05,0,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/21/2023,31.7,20.8,25.2,34.5,20.8,25.7,18.4,67.4,0,0,0,,0,0,40.3,22.3,217.9,1008.5,11.9,13.3,295.5,25.4,9,10,2023-02-21T05:59:01,2023-02-21T19:01:02,0.03,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/22/2023,28,19.1,22.7,28.7,19.1,22.8,17.1,71.8,0,0,0,,0,0,41,23.1,195.4,1011.1,11,12.2,289.5,25,9,10,2023-02-22T05:59:50,2023-02-22T18:59:58,0.06,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94612099999,94602099999,94614099999,94608099999"
Perth,2/23/2023,25,17.4,21.3,25,17.4,21.3,11.3,54.2,0,0,0,,0,0,48.2,27.9,184.1,1011.2,36.8,14.6,237.3,20.5,10,10,2023-02-23T06:00:40,2023-02-23T18:58:53,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94612099999,94602099999,94614099999,94608099999"
Perth,2/24/2023,28.7,13.8,21.3,27.2,13.8,21.1,4.4,35.7,0,0,0,,0,0,40,18.6,119.6,1015.8,15,14.8,301.7,26,10,10,2023-02-24T06:01:29,2023-02-24T18:57:47,0.13,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/25/2023,31.7,17.2,24,29.8,17.2,23.6,8.8,40.3,0,0,0,,0,0,40.7,29.7,119.8,1014.9,1.6,14.8,295.6,25.7,10,10,2023-02-25T06:02:17,2023-02-25T18:56:40,0.16,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,94614099999,94608099999"
Perth,2/26/2023,33.5,19.6,26.2,31.5,19.6,25.6,10.7,40.2,0,0,0,,0,0,50.4,19.3,120.5,1011.5,20.9,14.8,295.5,25.4,10,10,2023-02-26T06:03:05,2023-02-26T18:55:33,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/27/2023,35.6,22.2,28.7,33.4,22.2,27.8,10.1,33.5,0,0,0,,0,0,32.4,16.3,101.2,1010.2,66.6,14.8,231.2,19.9,9,10,2023-02-27T06:03:53,2023-02-27T18:54:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/28/2023,35.9,21.1,28.7,34.6,21.1,28,12.4,39.1,0,0,0,,0,0,55.4,19.9,100.1,1013,0.4,14.8,284.5,24.6,9,10,2023-02-28T06:04:40,2023-02-28T18:53:16,0.26,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/1/2023,35.9,19.2,27,34.8,19.2,26.7,12.9,43.6,0,0,0,,0,0,61.2,20.4,71.6,1012.1,33.8,14.2,264.7,22.8,10,10,2023-03-01T06:05:27,2023-03-01T18:52:06,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/2/2023,36.1,24.2,28.2,34.1,24.2,27.6,12,39.3,0.01,100,4.17,rain,0,0,36.4,18.5,114.5,1009.3,59,14.6,188.8,16.2,10,10,2023-03-02T06:06:14,2023-03-02T18:50:56,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/3/2023,31.5,19.3,24.6,31.6,19.3,24.7,17,65.1,1.068,100,4.17,rain,0,0,36.7,27.7,216.7,1010.2,3.5,12.1,273.9,23.8,9,10,2023-03-03T06:07:00,2023-03-03T18:49:45,0.36,Rain,Clear conditions throughout the day with early morning rain.,rain,"F4023,94610099999,94609099999,YPPH,95610099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,3/4/2023,26.3,17.5,21.6,26.3,17.5,21.6,14.7,66.4,0.003,100,4.17,rain,0,0,42.1,23.8,187.5,1014.1,3.4,14.1,272.1,23.6,9,10,2023-03-04T06:07:46,2023-03-04T18:48:34,0.39,Rain,Clear conditions throughout the day with morning rain.,rain,"F4023,94610099999,94609099999,YPPH,YPJT,95610099999,94612099999,94602099999,YPEA,94614099999,94608099999,95607099999"
Perth,3/5/2023,25.6,15.4,20.4,25.6,15.4,20.4,11.8,58.8,0,0,0,,0,0,41.4,23.9,185.8,1016.4,1.7,14.8,279.8,24.2,9,10,2023-03-05T06:08:32,2023-03-05T18:47:22,0.42,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/6/2023,26.1,15.7,20.7,26.1,15.7,20.7,12,58.6,0,0,0,,0,0,39.6,20.9,169,1016.4,0,14.8,277.2,23.9,9,10,2023-03-06T06:09:17,2023-03-06T18:46:09,0.46,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/7/2023,30.2,15.9,23.3,28.9,15.9,23,10.2,46.2,0,0,0,,0,0,47.5,20.4,82.8,1016.6,0,14.8,276.7,23.9,9,10,2023-03-07T06:10:02,2023-03-07T18:44:56,0.5,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/8/2023,31.9,16.4,24.4,30.1,16.4,24,9.8,41.7,0,0,0,rain,0,0,55.4,24.5,57.7,1014.3,41.2,14.7,176.7,15.2,9,10,2023-03-08T06:10:46,2023-03-08T18:43:43,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94612099999,94602099999,94614099999,94608099999"
Perth,3/9/2023,25.8,18.7,22.3,25.8,18.7,22.3,17,73,0,0,0,,0,0,29.9,17.4,249.6,1012.6,32.9,14.9,247.3,21.4,10,10,2023-03-09T06:11:31,2023-03-09T18:42:29,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/10/2023,27.2,16.4,22,27.4,16.4,22,15,66.9,0,0,0,,0,0,29.5,18.5,204.5,1014.5,24.7,14.4,267.5,23,9,10,2023-03-10T06:12:15,2023-03-10T18:41:15,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/11/2023,30.5,17.4,23.4,29.6,17.4,23.3,13.8,57.7,0,0,0,,0,0,34.2,19.2,141.5,1016.3,28.7,14.8,264.3,22.8,9,10,2023-03-11T06:12:58,2023-03-11T18:40:00,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/12/2023,31.8,15.8,23.2,30,15.8,22.8,12.6,55.7,0,0,0,,0,0,34.9,19.2,207.5,1014.9,32.4,14.8,271.6,23.5,9,10,2023-03-12T06:13:42,2023-03-12T18:38:45,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/13/2023,27.4,16.6,22.1,27.6,16.6,22.1,16,70.3,0,0,0,,0,0,33.5,19.3,197.7,1014.6,73.6,14.8,252,21.8,9,10,2023-03-13T06:14:25,2023-03-13T18:37:30,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/14/2023,28.5,16.8,22.4,28.4,16.8,22.4,14.9,64.6,0,0,0,,0,0,29.5,17.4,201.6,1015.2,41,14.8,261.8,22.6,9,10,2023-03-14T06:15:08,2023-03-14T18:36:14,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/15/2023,29.4,14.9,22.2,29.3,14.9,22.2,15.9,71.2,0,0,0,,0,0,23.8,14.9,202.2,1015.8,0.1,14,264.5,22.9,9,10,2023-03-15T06:15:51,2023-03-15T18:34:58,0.75,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/16/2023,26.2,15.8,20.2,26.2,15.8,20.2,16.5,80.5,0.398,100,12.5,rain,0,0,34.9,20,229.8,1015.8,27.7,12.8,164,14.2,9,10,2023-03-16T06:16:33,2023-03-16T18:33:42,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/17/2023,25,15.5,19.9,25,15.5,19.9,12,62,0.011,100,12.5,rain,0,0,36.4,25,180.5,1018.9,29.2,14.4,260.8,22.6,9,10,2023-03-17T06:17:15,2023-03-17T18:32:25,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/18/2023,24.9,15.1,19.6,24.9,15.1,19.6,11.1,59.2,0,0,0,,0,0,37.1,23.6,164.2,1019.3,2.5,14.8,261.1,22.8,9,10,2023-03-18T06:17:57,2023-03-18T18:31:09,0.87,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/19/2023,32,16.6,23.7,30,16.6,23.2,8.9,43.5,0,0,0,,0,0,59.4,38.6,90.3,1017.5,7.8,11.2,260.8,22.7,9,10,2023-03-19T06:18:39,2023-03-19T18:29:52,0.91,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,3/20/2023,35.7,21.2,27.8,33.7,21.2,27.1,8.6,31.4,0,0,0,,0,0,55.4,35.2,73.6,1012.5,35.5,10,250.3,21.7,9,10,2023-03-20T06:19:21,2023-03-20T18:28:35,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,YPPH,YPJT,YPEA"
Perth,3/21/2023,34.3,22.3,28,32.3,22.3,27.4,11.6,38.1,0,0,0,,0,0,61.2,40.5,101.9,1012,37.5,10,225.3,19.4,8,10,2023-03-21T06:20:02,2023-03-21T18:27:19,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,YPPH,YPJT,YPEA"
