name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Oslo,5/3/2022,10.2,1.2,6.7,10.2,-2,4.6,-5.5,42.5,0,0,0,,0,0,41.4,15.8,14.8,1016.2,65.8,10,269.9,23.2,7,10,2022-05-03T05:10:21,2022-05-03T21:19:13,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,5/4/2022,11.6,1.1,6.9,11.6,-2.6,5,-2.3,52.8,0,0,0,,0,0,51.5,30.3,173.1,1015.9,67.6,9.7,158.2,13.6,6,10,2022-05-04T05:07:41,2022-05-04T21:21:41,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01484399999,D1065,01384099999,ENGM"
Oslo,5/5/2022,15.4,5.7,10.7,15.4,2.6,9.3,1.6,56.1,0,0,0,,0,0,47.5,23,208.6,1012.9,80.9,9.9,240,20.7,7,10,2022-05-05T05:05:04,2022-05-05T21:24:08,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/6/2022,16.2,3.3,10.8,16.2,-0.2,9.8,2.8,59.1,0,0,0,,0,0,55.1,29.6,211.5,1014.7,60.4,9.5,216.6,18.6,7,10,2022-05-06T05:02:28,2022-05-06T21:26:35,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/7/2022,13.5,7,10.8,13.5,4.1,9.9,-1.6,47.1,0,0,0,,0,0,40.3,27.4,338.5,1015.3,41.4,9.9,255.8,22.1,7,10,2022-05-07T04:59:53,2022-05-07T21:29:01,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/8/2022,13.6,0.8,8,13.6,-2.3,6.5,-6.5,36.6,0,0,0,,0,0,38.5,22.3,305.2,1026.6,12.7,10,287,24.8,7,10,2022-05-08T04:57:20,2022-05-08T21:31:27,0.25,Clear,Clear conditions throughout the day.,clear-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,ENGM"
Oslo,5/9/2022,15.9,5.1,10.3,15.9,1.9,8.7,-0.1,50,0,0,0,,0,0,55.8,39.5,184,1024.1,53.5,9.8,226,19.4,7,10,2022-05-09T04:54:48,2022-05-09T21:33:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,ENGM"
Oslo,5/10/2022,10.8,8,9.7,10.8,4.5,7.8,7.2,85.2,0,0,0,rain,0,0,55.8,33.2,183.4,1007.5,79.5,9,30.7,2.9,2,10,2022-05-10T04:52:18,2022-05-10T21:36:18,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/11/2022,12.4,6.7,9.6,12.4,3.5,8.2,6.1,78.9,0,0,0,rain,0,0,52.8,32.5,197.9,999.4,66.5,9.9,155.6,13.2,7,10,2022-05-11T04:49:50,2022-05-11T21:38:42,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/12/2022,14.1,6.6,10.7,14.1,3.2,9.5,1.4,55.9,0,0,0,,0,0,42.5,25,239,998.5,58.1,10,192.5,16.6,7,10,2022-05-12T04:47:24,2022-05-12T21:41:05,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,ENGM"
Oslo,5/13/2022,12.5,5.9,9.7,12.5,4,8.7,3.1,64.2,0,0,0,rain,0,0,48.2,29.1,201.9,1002.8,68.2,10,149.7,12.9,5,10,2022-05-13T04:44:59,2022-05-13T21:43:28,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,5/14/2022,14.7,7,11.3,14.7,5,10.5,0.3,51.4,0,0,0,,0,0,46.4,23.6,284,1005.9,47.4,9.9,266.4,22.9,8,10,2022-05-14T04:42:37,2022-05-14T21:45:49,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/15/2022,15.3,4.6,11.1,15.3,3.5,10.7,0.9,50,0,0,0,,0,0,30.2,21,327.3,1017.5,58.3,9.5,180,15.7,7,10,2022-05-15T04:40:17,2022-05-15T21:48:10,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/16/2022,14.9,5.4,10.4,14.9,2.4,9.1,-3.2,40.8,0,0,0,,0,0,39.6,22.9,21.4,1023.2,30.7,9.9,274.6,23.8,7,10,2022-05-16T04:37:59,2022-05-16T21:50:29,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/17/2022,16.7,4,10.7,16.7,1.2,9.6,-2.8,40,0,0,0,,0,0,22,17.2,136.3,1025.2,1.6,10,309.2,26.8,8,10,2022-05-17T04:35:43,2022-05-17T21:52:48,0.54,Clear,Clear conditions throughout the day.,clear-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/18/2022,15.6,3.7,10.7,15.6,0.9,9.9,2.8,60,0,0,0,,0,0,47.5,32.2,180.7,1022.6,59.2,9.9,142.1,12.1,5,10,2022-05-18T04:33:29,2022-05-18T21:55:05,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/19/2022,16.4,7.1,11.8,16.4,4.9,11.2,8.7,82.4,0,0,0,,0,0,38.5,16.9,191.4,1016.6,76.6,9.1,111.3,9.8,4,10,2022-05-19T04:31:18,2022-05-19T21:57:20,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/20/2022,15.7,10.3,13.1,15.7,10.3,13.1,9,76.7,0,0,0,,0,0,37.1,21.5,108.9,1012.7,81.9,9.4,212.6,18.2,8,10,2022-05-20T04:29:10,2022-05-20T21:59:34,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,5/21/2022,11.7,9.1,10.2,11.7,7.1,9.6,8,86.1,0,0,0,rain,0,0,29.5,16.4,89,1010.4,87.6,9.7,63.5,5.4,3,10,2022-05-21T04:27:04,2022-05-21T22:01:46,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/22/2022,14.3,8.4,11.4,14.3,8.2,11.3,8.3,82.6,0,0,0,rain,0,0,26.6,21.5,174.9,1012,74.7,9.4,169.9,14.6,10,10,2022-05-22T04:25:01,2022-05-22T22:03:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,ENGM"
Oslo,5/23/2022,15.5,8,12.2,15.5,5.2,11.6,7.5,74.2,0,0,0,rain,0,0,39.2,28.7,167.7,1009.2,70.2,9.5,206.8,18.1,6,10,2022-05-23T04:23:00,2022-05-23T22:06:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/24/2022,15,9.5,12,15,8.9,11.9,7.9,77.9,0,0,0,rain,0,0,46.1,28.1,117,1002.6,81.3,8.7,81.3,7.2,5,10,2022-05-24T04:21:03,2022-05-24T22:08:12,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/25/2022,15.2,10.1,11.6,15.2,10.1,11.6,8.7,82.8,0,0,0,rain,0,0,48.2,31.9,189.3,1002.5,83.7,9.9,185.5,16.2,8,10,2022-05-25T04:19:09,2022-05-25T22:10:16,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/26/2022,14,9,11,14,6.3,9.9,6.6,75.9,0,0,0,rain,0,0,38.9,29.7,249,1000,75.9,9.7,179.6,15.4,9,10,2022-05-26T04:17:17,2022-05-26T22:12:19,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01484399999,D1065,01384099999,ENGM"
Oslo,5/27/2022,10.9,4.8,8.7,10.9,3.8,7.1,4,73.3,0,0,0,rain,0,0,47.9,28.2,332.6,1000.6,60.1,10,165.5,14.2,9,10,2022-05-27T04:15:30,2022-05-27T22:14:18,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/28/2022,14.8,8.6,12.2,14.8,6.1,11.4,1.8,50.4,0,0,0,,0,0,61.2,36.5,344.1,1005.2,90.4,10,142.5,12.3,5,10,2022-05-28T04:13:45,2022-05-28T22:16:15,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"ENRY,D9780,01494099999,E4699,01484399999,01384099999,ENGM"
Oslo,5/29/2022,11.7,5,9.3,11.7,3,8.2,0.5,54.4,0,0,0,rain,0,0,33,22.5,341.6,1008.1,87.4,10,148.9,12.9,6,10,2022-05-29T04:12:04,2022-05-29T22:18:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,D6979,ENGM"
Oslo,5/30/2022,16,7.9,11.7,16,5.6,11.1,6.4,71.5,0,0,0,rain,0,0,38.9,18.2,83.2,1011.4,72.6,10,156.3,13.6,9,10,2022-05-30T04:10:27,2022-05-30T22:20:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/31/2022,15,7.7,11.6,15,6.4,11.2,7.5,76.7,0,0,0,rain,0,0,30.2,18.8,354.3,1012.9,68.2,9.9,222.5,18.8,8,10,2022-05-31T04:08:53,2022-05-31T22:21:49,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,D6979,ENGM"
Oslo,6/1/2022,13.9,8.4,11.3,13.9,7,11,8.8,85.2,0,0,0,rain,0,0,38.2,29.4,218.1,1008.2,76.7,9.5,108.5,9.1,4,10,2022-06-01T04:07:24,2022-06-01T22:23:34,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,6/2/2022,14.2,10.3,12,14.2,10.3,12,8.2,77.8,0,0,0,rain,0,0,27.4,19,195.2,1009.6,84.5,9.7,112.8,9.6,6,10,2022-06-02T04:05:58,2022-06-02T22:25:16,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,E1039,ENGM"
Oslo,6/3/2022,16.2,9.7,12.9,16.2,8.2,12.8,8.1,73.8,0,0,0,rain,0,0,31.3,23.7,326.7,1013.5,75.7,9.5,203.7,17.5,10,10,2022-06-03T04:04:37,2022-06-03T22:26:55,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,6/4/2022,19.9,8.3,14.3,19.9,6.7,14.2,7.9,67,0,0,0,,0,0,43.9,26.1,212.3,1019.2,45.6,10,296.6,25.8,8,10,2022-06-04T04:03:19,2022-06-04T22:28:29,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,6/5/2022,19.5,8,14.9,19.5,8,14.9,4.3,51,0,0,0,,0,0,18.7,20.1,11.9,1018.3,24.8,9.6,310.8,26.7,8,10,2022-06-05T04:02:07,2022-06-05T22:30:00,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,ENGM"
Oslo,6/6/2022,22.7,9.7,16.7,22.7,8.6,16.6,7.4,56.4,0,0,0,,0,0,23.4,20.6,107.8,1015.8,12.2,9.7,318.3,27.4,8,10,2022-06-06T04:00:58,2022-06-06T22:31:27,0.23,Clear,Clear conditions throughout the day.,clear-day,"ENRY,D9780,01494099999,E4699,01484399999,01384099999,ENGM"
Oslo,6/7/2022,17.8,11.7,15,17.8,11.7,15,9.8,71.4,0,0,0,rain,0,0,29.5,18.5,61.9,1010.9,75.5,9.9,117.5,10.1,3,10,2022-06-07T03:59:54,2022-06-07T22:32:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01484399999,01384099999,D6979,ENGM"
Oslo,6/8/2022,15.7,12.4,13.9,15.7,12.4,13.9,10.8,82.2,0,0,0,rain,0,0,27.7,13.1,63.4,1003.3,78.2,9.6,182,15.6,8,10,2022-06-08T03:58:55,2022-06-08T22:34:09,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,ENGM"
Oslo,6/9/2022,16.7,10.3,14.1,16.7,10.3,14.1,10.7,80.3,0,0,0,,0,0,29.9,20.4,195.3,1009,85.1,9.4,98.5,8.6,4,10,2022-06-09T03:58:01,2022-06-09T22:35:23,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,6/10/2022,17.2,12.5,14.5,17.2,12.5,14.5,11.8,83.8,0,0,0,rain,0,0,51.1,33,176.4,1013.6,78.6,9.5,181.2,15.7,9,10,2022-06-10T03:57:11,2022-06-10T22:36:32,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,6/11/2022,18,12.3,14.4,18,12.3,14.4,10.2,76.8,0,0,0,rain,0,0,52.9,35.3,192.1,1012.5,63.7,9.8,195.8,16.7,9,10,2022-06-11T03:56:27,2022-06-11T22:37:37,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,6/12/2022,16.7,10.9,13.7,16.7,10.9,13.7,9.7,77.6,0,0,0,,0,0,51.8,31.4,197.1,1009,72,9.9,177,15,8,10,2022-06-12T03:55:47,2022-06-12T22:38:38,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,ENGM"
Oslo,6/13/2022,18.2,8.7,13.7,18.2,7.2,13.4,5.4,59.5,0,0,0,,0,0,34.2,22.5,242.7,1006.9,68,9.8,306.3,26.5,10,10,2022-06-13T03:55:13,2022-06-13T22:39:33,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01484399999,01384099999,ENGM"
Oslo,6/14/2022,19.8,11.2,16,19.8,11.2,16,5.8,51.8,0,0,0,,0,0,24.5,18,289.5,1012.4,63.7,9.8,284.5,24.6,8,10,2022-06-14T03:54:44,2022-06-14T22:40:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,6/15/2022,19,11.9,15.9,19,11.9,15.9,8.2,61.2,0,0,0,rain,0,0,28.1,20.1,279.9,1015.2,61.1,9.9,229.2,19.7,8,10,2022-06-15T03:54:20,2022-06-15T22:41:09,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,D6979,ENGM"
Oslo,6/16/2022,19.7,11.9,15.7,19.7,11.9,15.7,10.9,73.9,0,0,0,rain,0,0,31.3,14.8,317.9,1015.7,66.7,9.8,288,24.8,9,10,2022-06-16T03:54:02,2022-06-16T22:41:49,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,6/17/2022,19.9,11,15.4,19.9,11,15.4,10.5,74.3,0,0,0,rain,0,0,51.8,33.4,191.6,1015.2,55.4,9.5,187.8,16.1,6,10,2022-06-17T03:53:49,2022-06-17T22:42:23,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01484399999,01384099999,E1039,ENGM"
Oslo,6/18/2022,18.5,12.3,15.6,18.5,12.3,15.6,5.9,58,0,0,0,rain,0,0,43.6,24.7,242.6,1005.8,45.4,9.8,311.8,26.7,8,10,2022-06-18T03:53:41,2022-06-18T22:42:53,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01484399999,01384099999,ENGM"
Oslo,6/19/2022,17.1,7.4,13.3,17.1,6.5,13.1,3.1,51.1,0,0,0,,0,0,35.3,18.6,231.5,1007.2,40.1,9.9,203.4,17.6,8,10,2022-06-19T03:53:39,2022-06-19T22:43:17,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01484399999,D1065,01384099999,ENGM"
Oslo,6/20/2022,20.8,10.2,15.8,20.8,10.2,15.8,6,54,0,0,0,,0,0,33.5,22.3,302,1009.7,57.3,9.9,322.3,27.8,8,10,2022-06-20T03:53:42,2022-06-20T22:43:36,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01484399999,01384099999,ENGM"
Oslo,6/21/2022,19.3,9.7,15.5,19.3,9.7,15.5,9,66.1,0,0,0,,0,0,25.6,16.8,207.8,1006.3,71.7,9.6,179.2,15.4,6,10,2022-06-21T03:53:51,2022-06-21T22:43:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01484399999,01384099999,ENGM"
Oslo,6/22/2022,19.3,13.3,16,19.3,13.3,16,10.5,70.1,0,0,0,rain,0,0,43.6,27.1,213.2,1006.9,76.4,9.9,245.6,21.2,9,10,2022-06-22T03:54:05,2022-06-22T22:43:57,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,6/23/2022,23.2,14.1,17.9,23.2,14.1,17.9,11.1,66.4,0,0,0,rain,0,0,49.7,30.7,187.3,1009.2,69.6,9.9,258.6,22.1,8,10,2022-06-23T03:54:24,2022-06-23T22:43:59,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,6/24/2022,25.4,14.1,19.3,25.4,14.1,19.3,12.5,68.2,0,0,0,,0,0,27,24.2,171.7,1012,59.3,9.2,318.8,27.6,8,10,2022-06-24T03:54:49,2022-06-24T22:43:55,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,6/25/2022,25.4,13.8,20.8,25.4,13.8,20.8,12.9,61.7,0,0,0,,0,0,49.3,28.5,150.9,1012.2,45.1,9.3,294.8,25.3,10,10,2022-06-25T03:55:19,2022-06-25T22:43:47,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,E1039,ENGM"
Oslo,6/26/2022,22.1,16.5,19,22.1,16.5,19,15.7,81.5,0,0,0,rain,0,0,34.2,22.8,103.5,1016.1,72.5,9.4,115.7,10,5,10,2022-06-26T03:55:55,2022-06-26T22:43:32,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,6/27/2022,20.3,14.7,17.4,20.3,14.7,17.4,16,91.6,0,0,0,rain,0,0,33.5,16.1,49.6,1016.1,79.8,7.5,79.6,6.6,3,10,2022-06-27T03:56:35,2022-06-27T22:43:13,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01484399999,01384099999,ENGM"
Oslo,6/28/2022,20.7,15.2,17.3,20.7,15.2,17.3,14.4,84.1,0,0,0,rain,0,0,38.9,23.6,169.7,1014.8,60.6,9.4,215.4,18.7,9,10,2022-06-28T03:57:21,2022-06-28T22:42:48,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01484399999,01384099999,ENGM"
Oslo,6/29/2022,22.9,11.7,17.1,22.9,11.7,17.1,10.8,69.4,0,0,0,,0,0,24.8,20.5,163.3,1019,36.8,9.2,313.4,27.2,9,10,2022-06-29T03:58:11,2022-06-29T22:42:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,6/30/2022,26,12.3,20,26,12.3,20,11,58.9,0,0,0,,0,0,23.4,17.8,217.6,1016.7,13.3,9.9,326.3,28.1,8,10,2022-06-30T03:59:07,2022-06-30T22:41:42,0.04,Clear,Clear conditions throughout the day.,clear-day,"ENRY,D9780,01494099999,E4699,01484399999,D1065,01384099999,ENGM"
Oslo,7/1/2022,22.4,17.6,19.8,22.4,17.6,19.8,16.5,81.3,0,0,0,rain,0,0,108,23.1,48.4,1012.6,83,9.5,170.9,14.8,7,10,2022-07-01T04:00:07,2022-07-01T22:41:01,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,ENGM"
Oslo,7/2/2022,20.4,14.8,17.1,20.4,14.8,17.1,13.2,79.3,0,0,0,rain,0,0,53.6,33,188.2,1012.6,67.4,9.7,224.5,19.1,10,10,2022-07-02T04:01:12,2022-07-02T22:40:16,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,D6979,ENGM"
Oslo,7/3/2022,17.8,13.1,15.2,17.8,13.1,15.2,11.8,80.7,0.2,100,4.17,rain,0,0,54.4,53.6,183.8,1014.8,75.3,10,181.3,15.5,9,10,2022-07-03T04:02:21,2022-07-03T22:39:25,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,ENGM"
Oslo,7/4/2022,17.5,12.4,14.6,17.5,12.4,14.6,11.1,80.2,0,0,0,rain,0,0,47.2,29.3,180.1,1009.3,70.3,9.9,249,21.5,8,10,2022-07-04T04:03:35,2022-07-04T22:38:29,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,ENGM"
Oslo,7/5/2022,18.3,10,14.7,18.3,8.4,14.7,7.5,63.6,0,0,0,,0,0,39.2,24.2,226.4,1008.4,58.7,10,245,21.1,8,10,2022-07-05T04:04:53,2022-07-05T22:37:29,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,7/6/2022,18.6,11,14.3,18.6,11,14.3,5.4,56.9,0,0,0,rain,0,0,39.6,21.4,260.3,1010.8,65.6,9.6,277.2,23.9,8,10,2022-07-06T04:06:16,2022-07-06T22:36:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01463099999,01484399999,01384099999,ENGM"
Oslo,7/7/2022,20.7,11.5,15.6,20.7,11.5,15.6,8,64.5,0,0,0,rain,0,0,44.6,24.6,338.6,1011.3,73.3,9.9,290.8,25.1,9,10,2022-07-07T04:07:42,2022-07-07T22:35:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,E4699,01463099999,01484399999,01384099999,E1039,ENGM"
Oslo,7/8/2022,20.6,12.7,16.8,20.6,12.7,16.8,6.5,51.2,0,0,0,,0,0,37.4,22.9,298.3,1016.4,68.8,10,282.6,24.5,7,10,2022-07-08T04:09:12,2022-07-08T22:34:00,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,7/9/2022,18.8,13.1,15.8,18.8,13.1,15.8,4.3,46.9,0,0,0,,0,0,44.6,21.8,300.8,1012.5,56.1,10,235.5,20.3,10,10,2022-07-09T04:10:46,2022-07-09T22:32:41,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,7/10/2022,20.3,10.9,15.8,20.3,10.9,15.8,5,49.6,0,0,0,,0,0,43.2,26.8,337.5,1015.9,47.1,9.9,310.4,26.8,9,10,2022-07-10T04:12:23,2022-07-10T22:31:18,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,7/11/2022,21.3,10.3,16.2,21.3,10.3,16.2,7.7,58.8,0,0,0,,0,0,23.8,14.3,217.7,1019.2,64.9,9.6,244.2,21.2,8,10,2022-07-11T04:14:03,2022-07-11T22:29:52,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,D1065,01384099999,ENGM"
Oslo,7/12/2022,21.9,10.9,16.8,21.9,10.9,16.8,11.7,73,0,0,0,rain,0,0,40,24.4,177.1,1018,56.2,9.6,195.9,16.8,8,10,2022-07-12T04:15:47,2022-07-12T22:28:21,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01463099999,01484399999,01384099999,E1039,ENGM"
Oslo,7/13/2022,20.3,13.1,17.1,20.3,13.1,17.1,10.2,67.1,3.1,100,4.17,rain,0,0,42.8,46.4,232.8,1008,74.3,9.9,203.3,17.5,7,10,2022-07-13T04:17:34,2022-07-13T22:26:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,7/14/2022,17.3,11.8,14.3,17.3,11.8,14.3,6.4,59.4,0,0,0,rain,0,0,34.6,21.8,304.9,1006.9,68.7,10,164.1,14.1,9,10,2022-07-14T04:19:24,2022-07-14T22:25:08,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,7/15/2022,17.7,9.5,14.1,17.7,8.6,14,3.3,48.9,0,0,0,,0,0,31.7,18,275.2,1009.3,62.8,10,269.7,23.2,9,10,2022-07-15T04:21:16,2022-07-15T22:23:26,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01463099999,01484399999,01384099999,ENGM"
